File generated on 2016-09-21 09:00:32 +0000

"Image usage is subject to PlantVillage terms of service (https://www.plantvillage.org/en/tos). In particular, all images that contain the term PlantVillage in the metadata are licensed under a Creative Commons Attribution-ShareAlike 3.0 license."

Other image sizes are available when changing the /large/ part of the url to either /thumb/ or /medium/.


Crop common name,Crop scientific name,Disease common name,Disease scientific name,url,description,metadata
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/168/large/FREC_Scab_2973_resized.JPG?1445260016,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/169/large/FREC_Scab_2974_resized.JPG?1445260019,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/170/large/FREC_Scab_2975_resized.JPG?1445260023,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/171/large/FREC_Scab_2976_resized.JPG?1445260030,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/172/large/FREC_Scab_2977_resized.JPG?1445260033,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/173/large/FREC_Scab_2978_resized.JPG?1445260036,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/174/large/FREC_Scab_2979_resized.JPG?1445260038,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/175/large/FREC_Scab_2980_resized.JPG?1445260040,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/176/large/FREC_Scab_2981_resized.JPG?1445260042,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/177/large/FREC_Scab_2982_resized.JPG?1445260044,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/178/large/FREC_Scab_2983_resized.JPG?1445260048,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/179/large/FREC_Scab_2984_resized.JPG?1445260050,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/180/large/FREC_Scab_2985_resized.JPG?1445260052,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/181/large/FREC_Scab_2986_resized.JPG?1445260054,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/182/large/FREC_Scab_2987_resized.JPG?1445260056,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/183/large/FREC_Scab_2988_resized.JPG?1445260058,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/184/large/FREC_Scab_2989_resized.JPG?1445260060,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/185/large/FREC_Scab_2990_resized.JPG?1445260061,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/186/large/FREC_Scab_2991_resized.JPG?1445260063,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/187/large/FREC_Scab_2992_resized.JPG?1445260065,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/188/large/FREC_Scab_2993_resized.JPG?1445260067,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/189/large/FREC_Scab_2994_resized.JPG?1445260070,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/190/large/FREC_Scab_2995_resized.JPG?1445260073,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/191/large/FREC_Scab_2996_resized.JPG?1445260075,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/192/large/FREC_Scab_2997_resized.JPG?1445260077,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/193/large/FREC_Scab_2998_resized.JPG?1445260079,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/194/large/FREC_Scab_2999_resized.JPG?1445260081,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/195/large/FREC_Scab_3000_resized.JPG?1445260083,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/196/large/FREC_Scab_3001_resized.JPG?1445260085,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/197/large/FREC_Scab_3002_resized.JPG?1445260089,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/198/large/FREC_Scab_3003_resized.JPG?1445260092,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/199/large/FREC_Scab_3004_resized.JPG?1445260093,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/200/large/FREC_Scab_3005_resized.JPG?1445260095,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/201/large/FREC_Scab_3006_resized.JPG?1445260097,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/202/large/FREC_Scab_3007_resized.JPG?1445260098,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/203/large/FREC_Scab_3008_resized.JPG?1445260101,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/204/large/FREC_Scab_3009_resized.JPG?1445260104,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/205/large/FREC_Scab_3010_resized.JPG?1445260107,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/206/large/FREC_Scab_3011_resized.JPG?1445260111,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/207/large/FREC_Scab_3012_resized.JPG?1445260114,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/208/large/FREC_Scab_3013_resized.JPG?1445260118,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/209/large/FREC_Scab_3014_resized.JPG?1445260121,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/210/large/FREC_Scab_3015_resized.JPG?1445260123,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/211/large/FREC_Scab_3016_resized.JPG?1445260126,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/212/large/FREC_Scab_3017_resized.JPG?1445260128,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/213/large/FREC_Scab_3018_resized.JPG?1445260131,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/214/large/FREC_Scab_3019_resized.JPG?1445260134,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/215/large/FREC_Scab_3020_resized.JPG?1445260136,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/216/large/FREC_Scab_3021_resized.JPG?1445260139,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/217/large/FREC_Scab_3022_resized.JPG?1445260141,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/218/large/FREC_Scab_3023_resized.JPG?1445260144,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/219/large/FREC_Scab_3024_resized.JPG?1445260147,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/220/large/FREC_Scab_3025_resized.JPG?1445260149,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/221/large/FREC_Scab_3026_resized.JPG?1445260151,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/222/large/FREC_Scab_3027_resized.JPG?1445260154,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/223/large/FREC_Scab_3028_resized.JPG?1445260156,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/224/large/FREC_Scab_3029_resized.JPG?1445260159,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/225/large/FREC_Scab_3030_resized.JPG?1445260161,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/226/large/FREC_Scab_3031_resized.JPG?1445260163,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/227/large/FREC_Scab_3032_resized.JPG?1445260165,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/228/large/FREC_Scab_3033_resized.JPG?1445260168,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/229/large/FREC_Scab_3034_resized.JPG?1445260170,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/230/large/FREC_Scab_3035_resized.JPG?1445260172,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/231/large/FREC_Scab_3036_resized.JPG?1445260174,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/232/large/FREC_Scab_3037_resized.JPG?1445260176,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/233/large/FREC_Scab_3038_resized.JPG?1445260178,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/234/large/FREC_Scab_3039_resized.JPG?1445260179,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/235/large/FREC_Scab_3040_resized.JPG?1445260180,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/236/large/FREC_Scab_3041_resized.JPG?1445260182,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/237/large/FREC_Scab_3042_resized.JPG?1445260183,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/238/large/FREC_Scab_3043_resized.JPG?1445260184,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/239/large/FREC_Scab_3044_resized.JPG?1445260186,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/240/large/FREC_Scab_3045_resized.JPG?1445260187,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/241/large/FREC_Scab_3046_resized.JPG?1445260189,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/242/large/FREC_Scab_3047_resized.JPG?1445260190,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/243/large/FREC_Scab_3048_resized.JPG?1445260194,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/244/large/FREC_Scab_3049_resized.JPG?1445260196,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/245/large/FREC_Scab_3050_resized.JPG?1445260198,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/246/large/FREC_Scab_3051_resized.JPG?1445260199,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/247/large/FREC_Scab_3052_resized.JPG?1445260201,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/248/large/FREC_Scab_3053_resized.JPG?1445260202,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/249/large/FREC_Scab_3054_resized.JPG?1445260204,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/250/large/FREC_Scab_3055_resized.JPG?1445260207,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/251/large/FREC_Scab_3056_resized.JPG?1445260208,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/252/large/FREC_Scab_3057_resized.JPG?1445260210,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/253/large/FREC_Scab_3058_resized.JPG?1445260213,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/254/large/FREC_Scab_3059_resized.JPG?1445260214,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/255/large/FREC_Scab_3060_resized.JPG?1445260216,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/256/large/FREC_Scab_3061_resized.JPG?1445260217,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/257/large/FREC_Scab_3062_resized.JPG?1445260219,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/258/large/FREC_Scab_3063_resized.JPG?1445260221,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/259/large/FREC_Scab_3064_resized.JPG?1445260222,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/260/large/FREC_Scab_3065_resized.JPG?1445260225,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/261/large/FREC_Scab_3066_resized.JPG?1445260226,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/262/large/FREC_Scab_3067_resized.JPG?1445260227,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/263/large/FREC_Scab_3068_resized.JPG?1445260229,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/264/large/FREC_Scab_3069_resized.JPG?1445260230,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/265/large/FREC_Scab_3070_resized.JPG?1445260233,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/266/large/FREC_Scab_3071_resized.JPG?1445260236,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/267/large/FREC_Scab_3072_resized.JPG?1445260239,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/268/large/FREC_Scab_3073_resized.JPG?1445260240,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/269/large/FREC_Scab_3074_resized.JPG?1445260248,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/270/large/FREC_Scab_3075_resized.JPG?1445260250,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/271/large/FREC_Scab_3076_resized.JPG?1445260254,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/272/large/FREC_Scab_3077_resized.JPG?1445260257,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/273/large/FREC_Scab_3078_resized.JPG?1445260263,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/274/large/FREC_Scab_3079_resized.JPG?1445260268,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/275/large/FREC_Scab_3080_resized.JPG?1445260272,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/276/large/FREC_Scab_3081_resized.JPG?1445260277,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/277/large/FREC_Scab_3082_resized.JPG?1445260281,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/278/large/FREC_Scab_3083_resized.JPG?1445260284,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/279/large/FREC_Scab_3084_resized.JPG?1445260286,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/280/large/FREC_Scab_3085_resized.JPG?1445260288,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/281/large/FREC_Scab_3086_resized.JPG?1445260291,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
Apple,Malus domestica,Apple scab,<i>Venturia inaequalis </i>,https://d3an9inho3qicd.cloudfront.net/images/pics/000/010/282/large/FREC_Scab_3087_resized.JPG?1445260293,"photographed in field/outside, FREC, Biglerville, PA",PlantVillage
