File generated on 2016-09-22 09:00:43 +0000

"Image usage is subject to PlantVillage terms of service (https://www.plantvillage.org/en/tos). In particular, all images that contain the term PlantVillage in the metadata are licensed under a Creative Commons Attribution-ShareAlike 3.0 license."

Other image sizes are available when changing the /large/ part of the url to either /thumb/ or /medium/.


Crop common name,Crop scientific name,Disease common name,Disease scientific name,url,description,metadata
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/016/large/DSC08509_resized.JPG?1474458914,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/017/large/DSC08510_resized.JPG?1474458915,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/018/large/DSC08511_resized.JPG?1474458917,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/019/large/DSC08512_resized.JPG?1474458919,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/020/large/DSC08513_resized.JPG?1474458921,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/021/large/DSC08514_resized.JPG?1474458922,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/022/large/DSC08515_resized.JPG?1474458924,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/023/large/DSC08516_resized.JPG?1474458925,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/024/large/DSC08517_resized.JPG?1474458926,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/025/large/DSC08518_resized.JPG?1474458928,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/026/large/DSC08519_resized.JPG?1474458929,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/027/large/DSC08520_resized.JPG?1474458930,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/028/large/DSC08521_resized.JPG?1474458932,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/029/large/DSC08522_resized.JPG?1474458934,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/030/large/DSC08523_resized.JPG?1474458935,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/031/large/DSC08524_resized.JPG?1474458937,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/032/large/DSC08525_resized.JPG?1474458939,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/033/large/DSC08526_resized.JPG?1474458940,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/034/large/DSC08527_resized.JPG?1474458941,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/035/large/DSC08528_resized.JPG?1474458943,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/036/large/DSC08529_resized.JPG?1474458944,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/037/large/DSC08530_resized.JPG?1474458946,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/038/large/DSC08531_resized.JPG?1474458948,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/039/large/DSC08532_resized.JPG?1474458949,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/040/large/DSC08533_resized.JPG?1474458951,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/041/large/DSC08534_resized.JPG?1474458952,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/042/large/DSC08535_resized.JPG?1474458953,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/043/large/DSC08536_resized.JPG?1474458955,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/044/large/DSC08537_resized.JPG?1474458956,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/045/large/DSC08538_resized.JPG?1474458957,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/046/large/DSC08539_resized.JPG?1474458962,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/047/large/DSC08540_resized.JPG?1474458963,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/048/large/DSC08541_resized.JPG?1474458964,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/049/large/DSC08542_resized.JPG?1474458966,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/050/large/DSC08543_resized.JPG?1474458967,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/051/large/DSC08544_resized.JPG?1474458969,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/052/large/DSC08545_resized.JPG?1474458971,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/053/large/DSC08546_resized.JPG?1474458973,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/054/large/DSC08547_resized.JPG?1474458975,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/055/large/DSC08548_resized.JPG?1474458976,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/056/large/DSC08549_resized.JPG?1474458977,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/057/large/DSC08550_resized.JPG?1474458979,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/058/large/DSC08551_resized.JPG?1474458981,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/059/large/DSC08552_resized.JPG?1474458983,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/060/large/DSC08553_resized.JPG?1474458984,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/061/large/DSC08554_resized.JPG?1474458986,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/062/large/DSC08555_resized.JPG?1474458988,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/063/large/DSC08556_resized.JPG?1474458990,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/064/large/DSC08557_resized.JPG?1474458993,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/065/large/DSC08558_resized.JPG?1474458995,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/066/large/DSC08559_resized.JPG?1474458997,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/067/large/DSC08560_resized.JPG?1474459000,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/068/large/DSC08561_resized.JPG?1474459001,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/069/large/DSC08562_resized.JPG?1474459003,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/070/large/DSC08563_resized.JPG?1474459006,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/071/large/DSC08564_resized.JPG?1474459007,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/072/large/DSC08565_resized.JPG?1474459008,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/073/large/DSC08566_resized.JPG?1474459009,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/074/large/DSC08567_resized.JPG?1474459011,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/075/large/DSC08568_resized.JPG?1474459012,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/076/large/DSC08569_resized.JPG?1474459013,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/077/large/DSC08570_resized.JPG?1474459015,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/078/large/DSC08571_resized.JPG?1474459016,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/079/large/DSC08572_resized.JPG?1474459017,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/080/large/DSC08573_resized.JPG?1474459019,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/081/large/DSC08574_resized.JPG?1474459020,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/082/large/DSC08575_resized.JPG?1474459023,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/083/large/DSC08576_resized.JPG?1474459025,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/084/large/DSC08577_resized.JPG?1474459026,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/085/large/DSC08578_resized.JPG?1474459027,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/086/large/DSC08579_resized.JPG?1474459028,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/087/large/DSC08580_resized.JPG?1474459029,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/088/large/DSC08581_resized.JPG?1474459031,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/089/large/DSC08582_resized.JPG?1474459033,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/090/large/DSC08583_resized.JPG?1474459034,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/091/large/DSC08584_resized.JPG?1474459036,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/092/large/DSC08585_resized.JPG?1474459037,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/093/large/DSC08586_resized.JPG?1474459039,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/094/large/DSC08587_resized.JPG?1474459041,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/095/large/DSC08588_resized.JPG?1474459043,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/096/large/DSC08589_resized.JPG?1474459044,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/097/large/DSC08590_resized.JPG?1474459046,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/098/large/DSC08591_resized.JPG?1474459047,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/099/large/DSC08592_resized.JPG?1474459048,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/100/large/DSC08593_resized.JPG?1474459050,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/101/large/DSC08594_resized.JPG?1474459051,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/102/large/DSC08595_resized.JPG?1474459054,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/103/large/DSC08596_resized.JPG?1474459055,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/104/large/DSC08597_resized.JPG?1474459057,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/105/large/DSC08598_resized.JPG?1474459058,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/106/large/DSC08599_resized.JPG?1474459060,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/107/large/DSC08600_resized.JPG?1474459061,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/108/large/DSC08601_resized.JPG?1474459063,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/109/large/DSC08602_resized.JPG?1474459065,"Athena variety healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/110/large/DSC00001_resized.JPG?1474459363,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/111/large/DSC00002_resized.JPG?1474459365,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/112/large/DSC00003_resized.JPG?1474459368,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/113/large/DSC00004_resized.JPG?1474459370,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/114/large/DSC00005_resized.JPG?1474459373,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/115/large/DSC00006_resized.JPG?1474459376,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/116/large/DSC00007_resized.JPG?1474459378,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/117/large/DSC00008_resized.JPG?1474459381,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/118/large/DSC00009_resized.JPG?1474459383,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/119/large/DSC00010_resized.JPG?1474459385,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/120/large/DSC00011_resized.JPG?1474459387,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/121/large/DSC00012_resized.JPG?1474459389,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/122/large/DSC00013_resized.JPG?1474459391,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/123/large/DSC00014_resized.JPG?1474459393,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/124/large/DSC00015_resized.JPG?1474459396,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/125/large/DSC00016_resized.JPG?1474459398,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/126/large/DSC00017_resized.JPG?1474459400,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/127/large/DSC00018_resized.JPG?1474459402,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/128/large/DSC00019_resized.JPG?1474459404,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/129/large/DSC00020_resized.JPG?1474459406,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/130/large/DSC00021_resized.JPG?1474459409,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/131/large/DSC00022_resized.JPG?1474459412,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/132/large/DSC00023_resized.JPG?1474459414,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/133/large/DSC00024_resized.JPG?1474459417,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/134/large/DSC00025_resized.JPG?1474459418,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/135/large/DSC00026_resized.JPG?1474459422,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
Cantaloupe,Cucumis melo,,,https://d3an9inho3qicd.cloudfront.net/images/pics/000/071/136/large/DSC00027_resized.JPG?1474459424,"Healthy leaf, photographed in field, Rock Springs Research Center, Penn State, PA",PlantVillage
